^GSPC
dates 	open 	high 	low 	close 	volume
20-Mar-1959 	56.390000 	56.390000 	56.390000 	56.390000 	3770000.000000
23-Mar-1959 	55.870000 	55.870000 	55.870000 	55.870000 	3700000.000000
24-Mar-1959 	55.960000 	55.960000 	55.960000 	55.960000 	3000000.000000
25-Mar-1959 	55.880000 	55.880000 	55.880000 	55.880000 	3280000.000000
26-Mar-1959 	55.760000 	55.760000 	55.760000 	55.760000 	2900000.000000
30-Mar-1959 	55.450000 	55.450000 	55.450000 	55.450000 	2940000.000000
31-Mar-1959 	55.440000 	55.440000 	55.440000 	55.440000 	2820000.000000
01-Apr-1959 	55.690000 	55.690000 	55.690000 	55.690000 	2980000.000000
02-Apr-1959 	56.000000 	56.000000 	56.000000 	56.000000 	3220000.000000
03-Apr-1959 	56.440000 	56.440000 	56.440000 	56.440000 	3680000.000000
06-Apr-1959 	56.600000 	56.600000 	56.600000 	56.600000 	3510000.000000
07-Apr-1959 	56.480000 	56.480000 	56.480000 	56.480000 	3020000.000000
08-Apr-1959 	56.210000 	56.210000 	56.210000 	56.210000 	3260000.000000
09-Apr-1959 	56.170000 	56.170000 	56.170000 	56.170000 	2830000.000000
10-Apr-1959 	56.220000 	56.220000 	56.220000 	56.220000 	3000000.000000
13-Apr-1959 	56.430000 	56.430000 	56.430000 	56.430000 	3140000.000000
14-Apr-1959 	56.710000 	56.710000 	56.710000 	56.710000 	3320000.000000
15-Apr-1959 	56.960000 	56.960000 	56.960000 	56.960000 	3680000.000000
16-Apr-1959 	57.430000 	57.430000 	57.430000 	57.430000 	3790000.000000
17-Apr-1959 	57.920000 	57.920000 	57.920000 	57.920000 	3870000.000000
20-Apr-1959 	58.170000 	58.170000 	58.170000 	58.170000 	3610000.000000
21-Apr-1959 	58.110000 	58.110000 	58.110000 	58.110000 	3650000.000000
22-Apr-1959 	57.730000 	57.730000 	57.730000 	57.730000 	3430000.000000
23-Apr-1959 	57.600000 	57.600000 	57.600000 	57.600000 	3310000.000000
24-Apr-1959 	57.960000 	57.960000 	57.960000 	57.960000 	3790000.000000
27-Apr-1959 	58.140000 	58.140000 	58.140000 	58.140000 	3850000.000000
28-Apr-1959 	57.920000 	57.920000 	57.920000 	57.920000 	3920000.000000
29-Apr-1959 	57.690000 	57.690000 	57.690000 	57.690000 	3470000.000000
30-Apr-1959 	57.590000 	57.590000 	57.590000 	57.590000 	3510000.000000
01-May-1959 	57.650000 	57.650000 	57.650000 	57.650000 	3020000.000000
04-May-1959 	57.650000 	57.650000 	57.650000 	57.650000 	3060000.000000
05-May-1959 	57.750000 	57.750000 	57.750000 	57.750000 	3360000.000000
06-May-1959 	57.610000 	57.610000 	57.610000 	57.610000 	4110000.000000
07-May-1959 	56.880000 	56.880000 	56.880000 	56.880000 	4530000.000000
08-May-1959 	57.320000 	57.320000 	57.320000 	57.320000 	3930000.000000
11-May-1959 	57.960000 	57.960000 	57.960000 	57.960000 	3860000.000000
12-May-1959 	57.960000 	57.960000 	57.960000 	57.960000 	3550000.000000
13-May-1959 	57.970000 	57.970000 	57.970000 	57.970000 	3540000.000000
14-May-1959 	58.370000 	58.370000 	58.370000 	58.370000 	3660000.000000
15-May-1959 	58.160000 	58.160000 	58.160000 	58.160000 	3510000.000000
18-May-1959 	58.150000 	58.150000 	58.150000 	58.150000 	2970000.000000
19-May-1959 	58.320000 	58.320000 	58.320000 	58.320000 	3170000.000000
20-May-1959 	58.090000 	58.090000 	58.090000 	58.090000 	3550000.000000
21-May-1959 	58.140000 	58.140000 	58.140000 	58.140000 	3230000.000000
22-May-1959 	58.330000 	58.330000 	58.330000 	58.330000 	3030000.000000
25-May-1959 	58.180000 	58.180000 	58.180000 	58.180000 	3260000.000000
26-May-1959 	58.090000 	58.090000 	58.090000 	58.090000 	2910000.000000
27-May-1959 	58.190000 	58.190000 	58.190000 	58.190000 	2940000.000000
28-May-1959 	58.390000 	58.390000 	58.390000 	58.390000 	2970000.000000
29-May-1959 	58.680000 	58.680000 	58.680000 	58.680000 	2790000.000000
01-Jun-1959 	58.630000 	58.630000 	58.630000 	58.630000 	2730000.000000
02-Jun-1959 	58.230000 	58.230000 	58.230000 	58.230000 	3120000.000000
03-Jun-1959 	58.250000 	58.250000 	58.250000 	58.250000 	2910000.000000
04-Jun-1959 	57.630000 	57.630000 	57.630000 	57.630000 	3210000.000000
05-Jun-1959 	57.510000 	57.510000 	57.510000 	57.510000 	2800000.000000
08-Jun-1959 	56.760000 	56.760000 	56.760000 	56.760000 	2970000.000000
09-Jun-1959 	56.360000 	56.360000 	56.360000 	56.360000 	3490000.000000
10-Jun-1959 	57.190000 	57.190000 	57.190000 	57.190000 	3310000.000000
11-Jun-1959 	57.250000 	57.250000 	57.250000 	57.250000 	3120000.000000
12-Jun-1959 	57.290000 	57.290000 	57.290000 	57.290000 	2580000.000000
15-Jun-1959 	56.990000 	56.990000 	56.990000 	56.990000 	2410000.000000
16-Jun-1959 	56.560000 	56.560000 	56.560000 	56.560000 	2440000.000000
17-Jun-1959 	57.090000 	57.090000 	57.090000 	57.090000 	2850000.000000
18-Jun-1959 	57.050000 	57.050000 	57.050000 	57.050000 	3150000.000000
19-Jun-1959 	57.130000 	57.130000 	57.130000 	57.130000 	2260000.000000
22-Jun-1959 	57.130000 	57.130000 	57.130000 	57.130000 	2630000.000000
23-Jun-1959 	57.120000 	57.120000 	57.120000 	57.120000 	2600000.000000
24-Jun-1959 	57.410000 	57.410000 	57.410000 	57.410000 	3180000.000000
25-Jun-1959 	57.730000 	57.730000 	57.730000 	57.730000 	3250000.000000
26-Jun-1959 	57.980000 	57.980000 	57.980000 	57.980000 	3100000.000000
29-Jun-1959 	58.370000 	58.370000 	58.370000 	58.370000 	3000000.000000
30-Jun-1959 	58.470000 	58.470000 	58.470000 	58.470000 	3200000.000000
01-Jul-1959 	58.970000 	58.970000 	58.970000 	58.970000 	3150000.000000
02-Jul-1959 	59.280000 	59.280000 	59.280000 	59.280000 	3610000.000000
06-Jul-1959 	59.650000 	59.650000 	59.650000 	59.650000 	3720000.000000
07-Jul-1959 	60.010000 	60.010000 	60.010000 	60.010000 	3840000.000000
08-Jul-1959 	60.030000 	60.030000 	60.030000 	60.030000 	4010000.000000
09-Jul-1959 	59.970000 	59.970000 	59.970000 	59.970000 	3560000.000000
10-Jul-1959 	59.910000 	59.910000 	59.910000 	59.910000 	3600000.000000
13-Jul-1959 	59.410000 	59.410000 	59.410000 	59.410000 	3360000.000000
14-Jul-1959 	59.550000 	59.550000 	59.550000 	59.550000 	3230000.000000
15-Jul-1959 	59.590000 	59.590000 	59.590000 	59.590000 	3280000.000000
16-Jul-1959 	59.410000 	59.410000 	59.410000 	59.410000 	3170000.000000
17-Jul-1959 	59.190000 	59.190000 	59.190000 	59.190000 	2510000.000000
20-Jul-1959 	58.910000 	58.910000 	58.910000 	58.910000 	2500000.000000
21-Jul-1959 	59.410000 	59.410000 	59.410000 	59.410000 	2950000.000000
22-Jul-1959 	59.610000 	59.610000 	59.610000 	59.610000 	3310000.000000
23-Jul-1959 	59.670000 	59.670000 	59.670000 	59.670000 	3310000.000000
24-Jul-1959 	59.650000 	59.650000 	59.650000 	59.650000 	2720000.000000
27-Jul-1959 	60.020000 	60.020000 	60.020000 	60.020000 	2910000.000000
28-Jul-1959 	60.320000 	60.320000 	60.320000 	60.320000 	3190000.000000
29-Jul-1959 	60.620000 	60.620000 	60.620000 	60.620000 	3460000.000000
30-Jul-1959 	60.500000 	60.500000 	60.500000 	60.500000 	3240000.000000
31-Jul-1959 	60.510000 	60.510000 	60.510000 	60.510000 	2270000.000000
03-Aug-1959 	60.710000 	60.710000 	60.710000 	60.710000 	2410000.000000
04-Aug-1959 	60.610000 	60.610000 	60.610000 	60.610000 	2530000.000000
05-Aug-1959 	60.300000 	60.300000 	60.300000 	60.300000 	2630000.000000
06-Aug-1959 	60.240000 	60.240000 	60.240000 	60.240000 	2610000.000000
07-Aug-1959 	59.870000 	59.870000 	59.870000 	59.870000 	2580000.000000
10-Aug-1959 	58.620000 	58.620000 	58.620000 	58.620000 	4190000.000000
11-Aug-1959 	59.390000 	59.390000 	59.390000 	59.390000 	2980000.000000
12-Aug-1959 	59.250000 	59.250000 	59.250000 	59.250000 	2700000.000000
13-Aug-1959 	59.150000 	59.150000 	59.150000 	59.150000 	2020000.000000
14-Aug-1959 	59.290000 	59.290000 	59.290000 	59.290000 	1990000.000000
17-Aug-1959 	59.170000 	59.170000 	59.170000 	59.170000 	1980000.000000
18-Aug-1959 	58.620000 	58.620000 	58.620000 	58.620000 	2280000.000000
19-Aug-1959 	58.270000 	58.270000 	58.270000 	58.270000 	3050000.000000
20-Aug-1959 	59.140000 	59.140000 	59.140000 	59.140000 	2450000.000000
21-Aug-1959 	59.080000 	59.080000 	59.080000 	59.080000 	2000000.000000
24-Aug-1959 	58.870000 	58.870000 	58.870000 	58.870000 	1860000.000000
25-Aug-1959 	58.990000 	58.990000 	58.990000 	58.990000 	1960000.000000
26-Aug-1959 	59.070000 	59.070000 	59.070000 	59.070000 	2210000.000000
27-Aug-1959 	59.580000 	59.580000 	59.580000 	59.580000 	2550000.000000
28-Aug-1959 	59.600000 	59.600000 	59.600000 	59.600000 	1930000.000000
31-Aug-1959 	59.600000 	59.600000 	59.600000 	59.600000 	2140000.000000
01-Sep-1959 	58.870000 	58.870000 	58.870000 	58.870000 	2430000.000000
02-Sep-1959 	58.920000 	58.920000 	58.920000 	58.920000 	2370000.000000
03-Sep-1959 	58.260000 	58.260000 	58.260000 	58.260000 	2330000.000000
04-Sep-1959 	58.540000 	58.540000 	58.540000 	58.540000 	2300000.000000
08-Sep-1959 	57.700000 	57.700000 	57.700000 	57.700000 	2940000.000000
09-Sep-1959 	57.290000 	57.290000 	57.290000 	57.290000 	3030000.000000
10-Sep-1959 	56.990000 	56.990000 	56.990000 	56.990000 	2520000.000000
11-Sep-1959 	57.410000 	57.410000 	57.410000 	57.410000 	2640000.000000
14-Sep-1959 	56.990000 	56.990000 	56.990000 	56.990000 	2590000.000000
15-Sep-1959 	56.680000 	56.680000 	56.680000 	56.680000 	2830000.000000
16-Sep-1959 	56.720000 	56.720000 	56.720000 	56.720000 	2180000.000000
17-Sep-1959 	56.410000 	56.410000 	56.410000 	56.410000 	2090000.000000
18-Sep-1959 	56.190000 	56.190000 	56.190000 	56.190000 	2530000.000000
21-Sep-1959 	55.270000 	55.270000 	55.270000 	55.270000 	3240000.000000
22-Sep-1959 	55.140000 	55.140000 	55.140000 	55.140000 	3000000.000000
23-Sep-1959 	55.820000 	55.820000 	55.820000 	55.820000 	3010000.000000
24-Sep-1959 	56.780000 	56.780000 	56.780000 	56.780000 	3480000.000000
25-Sep-1959 	56.730000 	56.730000 	56.730000 	56.730000 	3280000.000000
28-Sep-1959 	57.150000 	57.150000 	57.150000 	57.150000 	2640000.000000
29-Sep-1959 	57.510000 	57.510000 	57.510000 	57.510000 	3220000.000000
30-Sep-1959 	56.880000 	56.880000 	56.880000 	56.880000 	2850000.000000
01-Oct-1959 	56.940000 	56.940000 	56.940000 	56.940000 	2660000.000000
02-Oct-1959 	57.200000 	57.200000 	57.200000 	57.200000 	2270000.000000
05-Oct-1959 	57.140000 	57.140000 	57.140000 	57.140000 	2100000.000000
06-Oct-1959 	57.090000 	57.090000 	57.090000 	57.090000 	2330000.000000
07-Oct-1959 	56.940000 	56.940000 	56.940000 	56.940000 	2380000.000000
08-Oct-1959 	56.810000 	56.810000 	56.810000 	56.810000 	2510000.000000
09-Oct-1959 	57.000000 	57.000000 	57.000000 	57.000000 	2540000.000000
12-Oct-1959 	57.320000 	57.320000 	57.320000 	57.320000 	1750000.000000
13-Oct-1959 	57.160000 	57.160000 	57.160000 	57.160000 	2530000.000000
14-Oct-1959 	56.710000 	56.710000 	56.710000 	56.710000 	2320000.000000
15-Oct-1959 	56.870000 	56.870000 	56.870000 	56.870000 	2190000.000000
16-Oct-1959 	57.330000 	57.330000 	57.330000 	57.330000 	2760000.000000
19-Oct-1959 	57.010000 	57.010000 	57.010000 	57.010000 	2470000.000000
20-Oct-1959 	56.660000 	56.660000 	56.660000 	56.660000 	2740000.000000
21-Oct-1959 	56.550000 	56.550000 	56.550000 	56.550000 	2730000.000000
22-Oct-1959 	56.000000 	56.000000 	56.000000 	56.000000 	3060000.000000
23-Oct-1959 	56.560000 	56.560000 	56.560000 	56.560000 	2880000.000000
26-Oct-1959 	56.940000 	56.940000 	56.940000 	56.940000 	3580000.000000
27-Oct-1959 	57.420000 	57.420000 	57.420000 	57.420000 	4160000.000000
28-Oct-1959 	57.460000 	57.460000 	57.460000 	57.460000 	3920000.000000
29-Oct-1959 	57.410000 	57.410000 	57.410000 	57.410000 	3890000.000000
30-Oct-1959 	57.520000 	57.520000 	57.520000 	57.520000 	3560000.000000
02-Nov-1959 	57.410000 	57.410000 	57.410000 	57.410000 	3320000.000000
04-Nov-1959 	57.260000 	57.260000 	57.260000 	57.260000 	3940000.000000
05-Nov-1959 	57.320000 	57.320000 	57.320000 	57.320000 	3170000.000000
06-Nov-1959 	57.600000 	57.600000 	57.600000 	57.600000 	3450000.000000
09-Nov-1959 	57.500000 	57.500000 	57.500000 	57.500000 	3700000.000000
10-Nov-1959 	57.480000 	57.480000 	57.480000 	57.480000 	3020000.000000
11-Nov-1959 	57.490000 	57.490000 	57.490000 	57.490000 	2820000.000000
12-Nov-1959 	57.170000 	57.170000 	57.170000 	57.170000 	3600000.000000
13-Nov-1959 	56.850000 	56.850000 	56.850000 	56.850000 	3050000.000000
16-Nov-1959 	56.220000 	56.220000 	56.220000 	56.220000 	3710000.000000
17-Nov-1959 	56.380000 	56.380000 	56.380000 	56.380000 	3570000.000000
18-Nov-1959 	56.990000 	56.990000 	56.990000 	56.990000 	3660000.000000
19-Nov-1959 	56.940000 	56.940000 	56.940000 	56.940000 	3230000.000000
20-Nov-1959 	56.970000 	56.970000 	56.970000 	56.970000 	2960000.000000
23-Nov-1959 	57.080000 	57.080000 	57.080000 	57.080000 	3400000.000000
24-Nov-1959 	57.350000 	57.350000 	57.350000 	57.350000 	3650000.000000
25-Nov-1959 	57.440000 	57.440000 	57.440000 	57.440000 	3550000.000000
27-Nov-1959 	57.700000 	57.700000 	57.700000 	57.700000 	3030000.000000
30-Nov-1959 	58.280000 	58.280000 	58.280000 	58.280000 	3670000.000000
01-Dec-1959 	58.700000 	58.700000 	58.700000 	58.700000 	3990000.000000
02-Dec-1959 	58.600000 	58.600000 	58.600000 	58.600000 	3490000.000000
03-Dec-1959 	58.730000 	58.730000 	58.730000 	58.730000 	3280000.000000
04-Dec-1959 	58.850000 	58.850000 	58.850000 	58.850000 	3590000.000000
07-Dec-1959 	58.960000 	58.960000 	58.960000 	58.960000 	3620000.000000
08-Dec-1959 	59.340000 	59.340000 	59.340000 	59.340000 	3870000.000000
09-Dec-1959 	58.970000 	58.970000 	58.970000 	58.970000 	3430000.000000
10-Dec-1959 	59.020000 	59.020000 	59.020000 	59.020000 	3170000.000000
11-Dec-1959 	58.880000 	58.880000 	58.880000 	58.880000 	2910000.000000
14-Dec-1959 	59.040000 	59.040000 	59.040000 	59.040000 	3100000.000000
15-Dec-1959 	58.900000 	58.900000 	58.900000 	58.900000 	3450000.000000
16-Dec-1959 	58.970000 	58.970000 	58.970000 	58.970000 	3270000.000000
17-Dec-1959 	58.860000 	58.860000 	58.860000 	58.860000 	3040000.000000
18-Dec-1959 	59.140000 	59.140000 	59.140000 	59.140000 	3230000.000000
21-Dec-1959 	59.210000 	59.210000 	59.210000 	59.210000 	3290000.000000
22-Dec-1959 	59.140000 	59.140000 	59.140000 	59.140000 	2930000.000000
23-Dec-1959 	58.960000 	58.960000 	58.960000 	58.960000 	2890000.000000
24-Dec-1959 	59.000000 	59.000000 	59.000000 	59.000000 	2320000.000000
28-Dec-1959 	58.980000 	58.980000 	58.980000 	58.980000 	2830000.000000
29-Dec-1959 	59.300000 	59.300000 	59.300000 	59.300000 	3020000.000000
30-Dec-1959 	59.770000 	59.770000 	59.770000 	59.770000 	3680000.000000
31-Dec-1959 	59.890000 	59.890000 	59.890000 	59.890000 	3810000.000000
04-Jan-1960 	59.910000 	59.910000 	59.910000 	59.910000 	3990000.000000
05-Jan-1960 	60.390000 	60.390000 	60.390000 	60.390000 	3710000.000000
06-Jan-1960 	60.130000 	60.130000 	60.130000 	60.130000 	3730000.000000
07-Jan-1960 	59.690000 	59.690000 	59.690000 	59.690000 	3310000.000000
08-Jan-1960 	59.500000 	59.500000 	59.500000 	59.500000 	3290000.000000
11-Jan-1960 	58.770000 	58.770000 	58.770000 	58.770000 	3470000.000000
12-Jan-1960 	58.410000 	58.410000 	58.410000 	58.410000 	3760000.000000
13-Jan-1960 	58.080000 	58.080000 	58.080000 	58.080000 	3470000.000000
14-Jan-1960 	58.400000 	58.400000 	58.400000 	58.400000 	3560000.000000
15-Jan-1960 	58.380000 	58.380000 	58.380000 	58.380000 	3400000.000000
18-Jan-1960 	57.890000 	57.890000 	57.890000 	57.890000 	3020000.000000
19-Jan-1960 	57.270000 	57.270000 	57.270000 	57.270000 	3100000.000000
20-Jan-1960 	57.070000 	57.070000 	57.070000 	57.070000 	2720000.000000
21-Jan-1960 	57.210000 	57.210000 	57.210000 	57.210000 	2700000.000000
22-Jan-1960 	57.380000 	57.380000 	57.380000 	57.380000 	2690000.000000
25-Jan-1960 	56.780000 	56.780000 	56.780000 	56.780000 	2790000.000000
26-Jan-1960 	56.860000 	56.860000 	56.860000 	56.860000 	3060000.000000
27-Jan-1960 	56.720000 	56.720000 	56.720000 	56.720000 	2460000.000000
28-Jan-1960 	56.130000 	56.130000 	56.130000 	56.130000 	2630000.000000
29-Jan-1960 	55.610000 	55.610000 	55.610000 	55.610000 	3060000.000000
01-Feb-1960 	55.960000 	55.960000 	55.960000 	55.960000 	2820000.000000
02-Feb-1960 	56.820000 	56.820000 	56.820000 	56.820000 	3080000.000000
03-Feb-1960 	56.320000 	56.320000 	56.320000 	56.320000 	3020000.000000
04-Feb-1960 	56.270000 	56.270000 	56.270000 	56.270000 	2600000.000000
05-Feb-1960 	55.980000 	55.980000 	55.980000 	55.980000 	2530000.000000
08-Feb-1960 	55.320000 	55.320000 	55.320000 	55.320000 	3350000.000000
09-Feb-1960 	55.840000 	55.840000 	55.840000 	55.840000 	2860000.000000
10-Feb-1960 	55.490000 	55.490000 	55.490000 	55.490000 	2440000.000000
11-Feb-1960 	55.180000 	55.180000 	55.180000 	55.180000 	2610000.000000
12-Feb-1960 	55.460000 	55.460000 	55.460000 	55.460000 	2230000.000000
15-Feb-1960 	55.170000 	55.170000 	55.170000 	55.170000 	2780000.000000
16-Feb-1960 	54.730000 	54.730000 	54.730000 	54.730000 	3270000.000000
17-Feb-1960 	55.030000 	55.030000 	55.030000 	55.030000 	4210000.000000
18-Feb-1960 	55.800000 	55.800000 	55.800000 	55.800000 	3800000.000000
19-Feb-1960 	56.240000 	56.240000 	56.240000 	56.240000 	3230000.000000
23-Feb-1960 	55.940000 	55.940000 	55.940000 	55.940000 	2960000.000000
24-Feb-1960 	55.740000 	55.740000 	55.740000 	55.740000 	2740000.000000
25-Feb-1960 	55.930000 	55.930000 	55.930000 	55.930000 	3600000.000000
26-Feb-1960 	56.160000 	56.160000 	56.160000 	56.160000 	3380000.000000
29-Feb-1960 	56.120000 	56.120000 	56.120000 	56.120000 	2990000.000000
01-Mar-1960 	56.010000 	56.010000 	56.010000 	56.010000 	2920000.000000
02-Mar-1960 	55.620000 	55.620000 	55.620000 	55.620000 	3110000.000000
03-Mar-1960 	54.780000 	54.780000 	54.780000 	54.780000 	3160000.000000
04-Mar-1960 	54.570000 	54.570000 	54.570000 	54.570000 	4060000.000000
07-Mar-1960 	54.020000 	54.020000 	54.020000 	54.020000 	2900000.000000
08-Mar-1960 	53.470000 	53.470000 	53.470000 	53.470000 	3370000.000000
09-Mar-1960 	54.040000 	54.040000 	54.040000 	54.040000 	3580000.000000
10-Mar-1960 	53.830000 	53.830000 	53.830000 	53.830000 	3350000.000000
11-Mar-1960 	54.240000 	54.240000 	54.240000 	54.240000 	2770000.000000
14-Mar-1960 	54.320000 	54.320000 	54.320000 	54.320000 	2530000.000000
15-Mar-1960 	54.740000 	54.740000 	54.740000 	54.740000 	2690000.000000
16-Mar-1960 	55.040000 	55.040000 	55.040000 	55.040000 	2960000.000000
17-Mar-1960 	54.960000 	54.960000 	54.960000 	54.960000 	2140000.000000
18-Mar-1960 	55.010000 	55.010000 	55.010000 	55.010000 	2620000.000000
21-Mar-1960 	55.070000 	55.070000 	55.070000 	55.070000 	2500000.000000
22-Mar-1960 	55.290000 	55.290000 	55.290000 	55.290000 	2490000.000000
23-Mar-1960 	55.740000 	55.740000 	55.740000 	55.740000 	3020000.000000
24-Mar-1960 	55.980000 	55.980000 	55.980000 	55.980000 	2940000.000000
25-Mar-1960 	55.980000 	55.980000 	55.980000 	55.980000 	2640000.000000
28-Mar-1960 	55.860000 	55.860000 	55.860000 	55.860000 	2500000.000000
29-Mar-1960 	55.780000 	55.780000 	55.780000 	55.780000 	2320000.000000
30-Mar-1960 	55.660000 	55.660000 	55.660000 	55.660000 	2450000.000000
31-Mar-1960 	55.340000 	55.340000 	55.340000 	55.340000 	2690000.000000
01-Apr-1960 	55.430000 	55.430000 	55.430000 	55.430000 	2260000.000000
04-Apr-1960 	55.540000 	55.540000 	55.540000 	55.540000 	2450000.000000
05-Apr-1960 	55.370000 	55.370000 	55.370000 	55.370000 	2840000.000000
06-Apr-1960 	56.510000 	56.510000 	56.510000 	56.510000 	3450000.000000
07-Apr-1960 	56.520000 	56.520000 	56.520000 	56.520000 	3070000.000000
08-Apr-1960 	56.390000 	56.390000 	56.390000 	56.390000 	2820000.000000
11-Apr-1960 	56.170000 	56.170000 	56.170000 	56.170000 	2520000.000000
12-Apr-1960 	56.300000 	56.300000 	56.300000 	56.300000 	2470000.000000
13-Apr-1960 	56.300000 	56.300000 	56.300000 	56.300000 	2730000.000000
14-Apr-1960 	56.430000 	56.430000 	56.430000 	56.430000 	2730000.000000
18-Apr-1960 	56.590000 	56.590000 	56.590000 	56.590000 	3200000.000000
19-Apr-1960 	56.130000 	56.130000 	56.130000 	56.130000 	3080000.000000
20-Apr-1960 	55.440000 	55.440000 	55.440000 	55.440000 	3150000.000000
21-Apr-1960 	55.590000 	55.590000 	55.590000 	55.590000 	2700000.000000
22-Apr-1960 	55.420000 	55.420000 	55.420000 	55.420000 	2850000.000000
25-Apr-1960 	54.860000 	54.860000 	54.860000 	54.860000 	2980000.000000
26-Apr-1960 	55.040000 	55.040000 	55.040000 	55.040000 	2940000.000000
27-Apr-1960 	55.040000 	55.040000 	55.040000 	55.040000 	3020000.000000
28-Apr-1960 	54.560000 	54.560000 	54.560000 	54.560000 	3190000.000000
29-Apr-1960 	54.370000 	54.370000 	54.370000 	54.370000 	2850000.000000
02-May-1960 	54.130000 	54.130000 	54.130000 	54.130000 	2930000.000000
03-May-1960 	54.830000 	54.830000 	54.830000 	54.830000 	2910000.000000
04-May-1960 	55.040000 	55.040000 	55.040000 	55.040000 	2870000.000000
05-May-1960 	54.860000 	54.860000 	54.860000 	54.860000 	2670000.000000
06-May-1960 	54.750000 	54.750000 	54.750000 	54.750000 	2560000.000000
09-May-1960 	54.800000 	54.800000 	54.800000 	54.800000 	2670000.000000
10-May-1960 	54.420000 	54.420000 	54.420000 	54.420000 	2870000.000000
11-May-1960 	54.570000 	54.570000 	54.570000 	54.570000 	2900000.000000
12-May-1960 	54.850000 	54.850000 	54.850000 	54.850000 	3220000.000000
13-May-1960 	55.300000 	55.300000 	55.300000 	55.300000 	3750000.000000
16-May-1960 	55.250000 	55.250000 	55.250000 	55.250000 	3530000.000000
17-May-1960 	55.460000 	55.460000 	55.460000 	55.460000 	4080000.000000
18-May-1960 	55.440000 	55.440000 	55.440000 	55.440000 	5240000.000000
19-May-1960 	55.680000 	55.680000 	55.680000 	55.680000 	3700000.000000
20-May-1960 	55.730000 	55.730000 	55.730000 	55.730000 	3170000.000000
23-May-1960 	55.760000 	55.760000 	55.760000 	55.760000 	2530000.000000
24-May-1960 	55.700000 	55.700000 	55.700000 	55.700000 	3240000.000000
25-May-1960 	55.670000 	55.670000 	55.670000 	55.670000 	3440000.000000
26-May-1960 	55.710000 	55.710000 	55.710000 	55.710000 	3720000.000000
27-May-1960 	55.740000 	55.740000 	55.740000 	55.740000 	3040000.000000
31-May-1960 	55.830000 	55.830000 	55.830000 	55.830000 	3750000.000000
01-Jun-1960 	55.890000 	55.890000 	55.890000 	55.890000 	3770000.000000
02-Jun-1960 	56.130000 	56.130000 	56.130000 	56.130000 	3730000.000000
03-Jun-1960 	56.230000 	56.230000 	56.230000 	56.230000 	3340000.000000
06-Jun-1960 	56.890000 	56.890000 	56.890000 	56.890000 	3220000.000000
07-Jun-1960 	57.430000 	57.430000 	57.430000 	57.430000 	3710000.000000
08-Jun-1960 	57.890000 	57.890000 	57.890000 	57.890000 	3800000.000000
09-Jun-1960 	58.000000 	58.000000 	58.000000 	58.000000 	3820000.000000
10-Jun-1960 	57.970000 	57.970000 	57.970000 	57.970000 	2940000.000000
13-Jun-1960 	57.990000 	57.990000 	57.990000 	57.990000 	3180000.000000
14-Jun-1960 	57.910000 	57.910000 	57.910000 	57.910000 	3430000.000000
15-Jun-1960 	57.570000 	57.570000 	57.570000 	57.570000 	3630000.000000
16-Jun-1960 	57.500000 	57.500000 	57.500000 	57.500000 	3540000.000000
17-Jun-1960 	57.440000 	57.440000 	57.440000 	57.440000 	3920000.000000
20-Jun-1960 	57.160000 	57.160000 	57.160000 	57.160000 	3970000.000000
21-Jun-1960 	57.110000 	57.110000 	57.110000 	57.110000 	3860000.000000
22-Jun-1960 	57.280000 	57.280000 	57.280000 	57.280000 	3600000.000000
23-Jun-1960 	57.590000 	57.590000 	57.590000 	57.590000 	3620000.000000
24-Jun-1960 	57.680000 	57.680000 	57.680000 	57.680000 	3220000.000000
27-Jun-1960 	57.330000 	57.330000 	57.330000 	57.330000 	2960000.000000
28-Jun-1960 	56.940000 	56.940000 	56.940000 	56.940000 	3120000.000000
29-Jun-1960 	56.940000 	56.940000 	56.940000 	56.940000 	3160000.000000
30-Jun-1960 	56.920000 	56.920000 	56.920000 	56.920000 	2940000.000000
01-Jul-1960 	57.060000 	57.060000 	57.060000 	57.060000 	2620000.000000
05-Jul-1960 	57.020000 	57.020000 	57.020000 	57.020000 	2780000.000000
06-Jul-1960 	56.940000 	56.940000 	56.940000 	56.940000 	2970000.000000
07-Jul-1960 	57.240000 	57.240000 	57.240000 	57.240000 	3050000.000000
08-Jul-1960 	57.380000 	57.380000 	57.380000 	57.380000 	3010000.000000
11-Jul-1960 	56.870000 	56.870000 	56.870000 	56.870000 	2920000.000000
12-Jul-1960 	56.250000 	56.250000 	56.250000 	56.250000 	2860000.000000
13-Jul-1960 	56.100000 	56.100000 	56.100000 	56.100000 	2590000.000000
14-Jul-1960 	56.120000 	56.120000 	56.120000 	56.120000 	2480000.000000
15-Jul-1960 	56.050000 	56.050000 	56.050000 	56.050000 	2140000.000000
18-Jul-1960 	55.700000 	55.700000 	55.700000 	55.700000 	2350000.000000
19-Jul-1960 	55.700000 	55.700000 	55.700000 	55.700000 	2490000.000000
20-Jul-1960 	55.610000 	55.610000 	55.610000 	55.610000 	2370000.000000
21-Jul-1960 	55.100000 	55.100000 	55.100000 	55.100000 	2510000.000000
22-Jul-1960 	54.720000 	54.720000 	54.720000 	54.720000 	2850000.000000
25-Jul-1960 	54.180000 	54.180000 	54.180000 	54.180000 	2840000.000000
26-Jul-1960 	54.510000 	54.510000 	54.510000 	54.510000 	2720000.000000
